epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,9520.8,1.06501,1.30317,1.36043,0.7572,0.67501,0.7578,0.54624,1.03303,1.00018,1.31131,0.007426,0.007426,0.007426
132,9628.91,1.06844,1.31235,1.36136,0.76082,0.67353,0.75818,0.5465,1.03274,0.99853,1.31052,0.0074062,0.0074062,0.0074062
133,9736.98,1.06289,1.30016,1.35785,0.76166,0.6735,0.7593,0.54723,1.03211,0.99696,1.30964,0.0073864,0.0073864,0.0073864
134,9845.03,1.07075,1.30774,1.36407,0.75985,0.67608,0.75981,0.54779,1.03151,0.99508,1.30868,0.0073666,0.0073666,0.0073666
135,9953.03,1.05571,1.28961,1.35555,0.75909,0.67745,0.76043,0.54834,1.03079,0.99369,1.30767,0.0073468,0.0073468,0.0073468
136,10061.1,1.05826,1.29174,1.35701,0.76065,0.67612,0.76117,0.5491,1.03025,0.99249,1.30673,0.007327,0.007327,0.007327
137,10169.1,1.05813,1.29016,1.35534,0.75962,0.6785,0.76153,0.54977,1.02965,0.99105,1.30583,0.0073072,0.0073072,0.0073072
138,10277.2,1.06465,1.30002,1.35703,0.76196,0.67862,0.76239,0.5505,1.02897,0.9899,1.30492,0.0072874,0.0072874,0.0072874
139,10385.3,1.05279,1.29804,1.35223,0.76172,0.67963,0.76289,0.55117,1.0283,0.98816,1.30408,0.0072676,0.0072676,0.0072676
140,10493.6,1.06045,1.2942,1.35492,0.76155,0.67909,0.7635,0.55161,1.02762,0.98688,1.30286,0.0072478,0.0072478,0.0072478
141,10601.7,1.04958,1.2733,1.34992,0.76638,0.67708,0.76404,0.55217,1.02686,0.98551,1.30196,0.007228,0.007228,0.007228
142,10709.6,1.06054,1.2856,1.35527,0.76659,0.67805,0.76432,0.55239,1.02624,0.98375,1.30099,0.0072082,0.0072082,0.0072082
143,10817.7,1.04243,1.28555,1.34621,0.76895,0.67755,0.76493,0.55307,1.02562,0.98231,1.30003,0.0071884,0.0071884,0.0071884
144,10925.7,1.05053,1.28019,1.3561,0.77476,0.67553,0.76527,0.55369,1.02501,0.98121,1.29916,0.0071686,0.0071686,0.0071686
145,11033.8,1.05146,1.2771,1.35331,0.76971,0.67894,0.76605,0.55444,1.02446,0.97986,1.29854,0.0071488,0.0071488,0.0071488
146,11141.8,1.05359,1.27989,1.35153,0.77097,0.67942,0.76694,0.55552,1.02377,0.9789,1.29767,0.007129,0.007129,0.007129
147,11249.8,1.05808,1.27549,1.35273,0.77403,0.67871,0.767,0.55585,1.02349,0.97742,1.29708,0.0071092,0.0071092,0.0071092
148,11357.9,1.06106,1.27721,1.35525,0.77383,0.67991,0.76787,0.55635,1.02263,0.97615,1.2961,0.0070894,0.0070894,0.0070894
149,11466.1,1.05255,1.28452,1.35275,0.77495,0.68031,0.76842,0.55667,1.02224,0.97459,1.29543,0.0070696,0.0070696,0.0070696
150,11574.1,1.05531,1.27027,1.3502,0.77847,0.67736,0.76912,0.55753,1.02144,0.97301,1.29449,0.0070498,0.0070498,0.0070498
151,11682.1,1.04481,1.26638,1.34369,0.77907,0.67814,0.7693,0.558,1.0207,0.97155,1.29371,0.00703,0.00703,0.00703
152,11790.2,1.04646,1.26644,1.34494,0.78295,0.67709,0.77001,0.55868,1.02028,0.96976,1.29304,0.0070102,0.0070102,0.0070102
153,11898.4,1.04264,1.25634,1.34147,0.78302,0.67695,0.77025,0.55915,1.01958,0.96812,1.29226,0.0069904,0.0069904,0.0069904
154,12006.4,1.045,1.278,1.34884,0.78489,0.67809,0.77046,0.55942,1.01897,0.96684,1.29154,0.0069706,0.0069706,0.0069706
155,12114.5,1.04599,1.26458,1.34526,0.78237,0.67969,0.77088,0.56008,1.01839,0.96536,1.29081,0.0069508,0.0069508,0.0069508
156,12222.7,1.03973,1.25358,1.34176,0.78434,0.67864,0.77085,0.56043,1.01772,0.9638,1.28995,0.006931,0.006931,0.006931
157,12330.7,1.04313,1.25561,1.33719,0.78161,0.68207,0.77162,0.56112,1.01724,0.96263,1.28928,0.0069112,0.0069112,0.0069112
158,12438.7,1.04274,1.25314,1.33997,0.78357,0.68107,0.7723,0.56149,1.01647,0.96123,1.28849,0.0068914,0.0068914,0.0068914
159,12546.7,1.03202,1.24778,1.33548,0.77983,0.683,0.77278,0.56187,1.01608,0.96006,1.28786,0.0068716,0.0068716,0.0068716
160,12654.6,1.04442,1.24328,1.33791,0.78289,0.68152,0.7732,0.56239,1.01541,0.95881,1.28707,0.0068518,0.0068518,0.0068518
161,12762.5,1.04127,1.23592,1.33747,0.78559,0.6797,0.77364,0.56315,1.01468,0.9572,1.28621,0.006832,0.006832,0.006832
162,12870.5,1.04131,1.2442,1.3391,0.78865,0.67814,0.77412,0.56367,1.0141,0.95588,1.28551,0.0068122,0.0068122,0.0068122
163,12978.5,1.0392,1.24073,1.33691,0.78898,0.67904,0.77462,0.56406,1.01328,0.95428,1.28453,0.0067924,0.0067924,0.0067924
164,13086.5,1.0281,1.23395,1.33591,0.7902,0.67924,0.77485,0.56439,1.01252,0.95323,1.28357,0.0067726,0.0067726,0.0067726
165,13194.4,1.03239,1.2409,1.33177,0.79046,0.67878,0.7752,0.56469,1.01196,0.95192,1.28278,0.0067528,0.0067528,0.0067528
166,13302.4,1.0327,1.23972,1.33796,0.79052,0.67917,0.77603,0.56506,1.01144,0.95065,1.28208,0.006733,0.006733,0.006733
167,13410.3,1.04075,1.2331,1.3342,0.78767,0.68127,0.77616,0.56586,1.01079,0.94908,1.28132,0.0067132,0.0067132,0.0067132
