epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,8631.9,1.10269,1.37868,1.38599,0.76966,0.65006,0.74347,0.53119,1.04859,1.03193,1.31498,0.0078022,0.0078022,0.0078022
113,8709.26,1.08852,1.37143,1.37371,0.76883,0.65231,0.74402,0.53181,1.04787,1.03053,1.31418,0.0077824,0.0077824,0.0077824
114,8786.32,1.08691,1.37096,1.37955,0.7695,0.65202,0.74459,0.5324,1.04713,1.02865,1.31345,0.0077626,0.0077626,0.0077626
115,8863.51,1.08597,1.35381,1.37461,0.7732,0.65055,0.74553,0.53365,1.04615,1.02709,1.31252,0.0077428,0.0077428,0.0077428
116,8940.62,1.09629,1.36873,1.38322,0.77333,0.65071,0.74601,0.53417,1.04556,1.02532,1.31165,0.007723,0.007723,0.007723
117,9017.83,1.09318,1.35318,1.37536,0.77149,0.65313,0.74677,0.53491,1.04516,1.02408,1.31104,0.0077032,0.0077032,0.0077032
118,9094.83,1.09299,1.35814,1.37585,0.76943,0.65517,0.74745,0.53555,1.0444,1.02267,1.31014,0.0076834,0.0076834,0.0076834
119,9172,1.08919,1.3525,1.37521,0.76718,0.6558,0.74822,0.53623,1.04354,1.02102,1.30914,0.0076636,0.0076636,0.0076636
120,9249.07,1.09195,1.34077,1.37499,0.76961,0.65546,0.74897,0.53719,1.04262,1.0195,1.30808,0.0076438,0.0076438,0.0076438
121,9326.24,1.08814,1.34936,1.37192,0.76683,0.65702,0.74963,0.5378,1.04186,1.01786,1.30715,0.007624,0.007624,0.007624
122,9403.2,1.08716,1.34503,1.3715,0.76643,0.65795,0.75006,0.53852,1.04103,1.0161,1.30622,0.0076042,0.0076042,0.0076042
123,9480.39,1.08075,1.33995,1.36897,0.77319,0.65581,0.75037,0.53921,1.04023,1.01453,1.30535,0.0075844,0.0075844,0.0075844
124,9557.44,1.08315,1.3279,1.36571,0.77487,0.65557,0.75117,0.53963,1.03931,1.01294,1.30438,0.0075646,0.0075646,0.0075646
125,9634.58,1.08789,1.33689,1.37056,0.77554,0.65678,0.75189,0.54052,1.03862,1.01132,1.3035,0.0075448,0.0075448,0.0075448
126,9711.55,1.08331,1.33317,1.36696,0.77309,0.6589,0.75237,0.54137,1.03772,1.01024,1.30265,0.007525,0.007525,0.007525
127,9788.69,1.09029,1.34674,1.3678,0.77294,0.65976,0.75303,0.54171,1.03701,1.00887,1.30183,0.0075052,0.0075052,0.0075052
128,9865.76,1.07798,1.31955,1.36148,0.77364,0.66061,0.75344,0.54233,1.03638,1.00732,1.30098,0.0074854,0.0074854,0.0074854
129,9942.91,1.07204,1.3195,1.35905,0.77634,0.65877,0.7537,0.54254,1.03556,1.00605,1.30022,0.0074656,0.0074656,0.0074656
130,10020.1,1.07096,1.31659,1.35652,0.7723,0.66286,0.75431,0.54268,1.03474,1.00477,1.29929,0.0074458,0.0074458,0.0074458
131,10097.2,1.06308,1.31136,1.35192,0.77707,0.66009,0.75453,0.54325,1.03386,1.00352,1.29847,0.007426,0.007426,0.007426
132,10174.4,1.08209,1.33073,1.36422,0.77643,0.66087,0.755,0.54385,1.03306,1.00233,1.29751,0.0074062,0.0074062,0.0074062
133,10251.6,1.06677,1.31869,1.35508,0.77602,0.66127,0.75545,0.54421,1.03227,1.00093,1.29662,0.0073864,0.0073864,0.0073864
134,10328.7,1.07542,1.32452,1.35756,0.78398,0.65815,0.75617,0.54476,1.03127,0.99956,1.29562,0.0073666,0.0073666,0.0073666
135,10405.8,1.07127,1.31191,1.35516,0.78041,0.66172,0.75687,0.54503,1.03044,0.99805,1.29473,0.0073468,0.0073468,0.0073468
136,10482.8,1.07052,1.30822,1.35964,0.77671,0.6633,0.75738,0.54567,1.0297,0.99667,1.29401,0.007327,0.007327,0.007327
137,10560,1.07419,1.30806,1.35828,0.77744,0.66328,0.75786,0.54637,1.02905,0.99522,1.29305,0.0073072,0.0073072,0.0073072
138,10637.3,1.0694,1.30636,1.35875,0.77557,0.66454,0.75814,0.54665,1.02821,0.99418,1.29219,0.0072874,0.0072874,0.0072874
139,10714.4,1.06135,1.29544,1.35182,0.77769,0.66271,0.75831,0.54717,1.02711,0.99269,1.29107,0.0072676,0.0072676,0.0072676
140,10791.5,1.06213,1.30278,1.35228,0.77503,0.66623,0.75924,0.54778,1.0262,0.99118,1.29018,0.0072478,0.0072478,0.0072478
141,10868.7,1.06482,1.29593,1.34966,0.77647,0.66633,0.75945,0.5482,1.02546,0.98969,1.28935,0.007228,0.007228,0.007228
142,10945.8,1.05907,1.29583,1.35088,0.77865,0.66482,0.75979,0.5486,1.02486,0.9883,1.28864,0.0072082,0.0072082,0.0072082
