epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
165,136934,0.98728,1.11415,1.15343,0.68429,0.59364,0.64541,0.48034,0.93707,0.91849,1.1091,0.0067528,0.0067528,0.0067528
166,137731,0.98873,1.10963,1.15099,0.67831,0.59653,0.64504,0.48039,0.93667,0.91872,1.10865,0.006733,0.006733,0.006733
167,138522,0.98653,1.11037,1.15086,0.68344,0.59326,0.64494,0.48008,0.93708,0.91854,1.10854,0.0067132,0.0067132,0.0067132
168,139322,0.98818,1.11704,1.15404,0.68777,0.59267,0.64499,0.48015,0.93655,0.91843,1.10796,0.0066934,0.0066934,0.0066934
169,140156,0.98653,1.11652,1.15331,0.6792,0.59762,0.64537,0.48067,0.93587,0.91799,1.10752,0.0066736,0.0066736,0.0066736
170,140992,0.98565,1.11193,1.15015,0.68061,0.59616,0.64566,0.48083,0.93625,0.91815,1.10742,0.0066538,0.0066538,0.0066538
171,141818,0.98657,1.11027,1.151,0.68759,0.59636,0.64583,0.48069,0.93688,0.91803,1.10793,0.006634,0.006634,0.006634
172,142641,0.9874,1.10895,1.15403,0.6795,0.60113,0.64584,0.48058,0.93665,0.91775,1.10823,0.0066142,0.0066142,0.0066142
173,143414,0.98631,1.10748,1.15199,0.68451,0.59844,0.64652,0.48086,0.93673,0.91715,1.10869,0.0065944,0.0065944,0.0065944
174,144199,0.98473,1.10371,1.15206,0.68305,0.59763,0.6473,0.48139,0.93706,0.91658,1.10906,0.0065746,0.0065746,0.0065746
175,144988,0.98589,1.10915,1.15168,0.68308,0.60437,0.64856,0.48191,0.93669,0.91697,1.10867,0.0065548,0.0065548,0.0065548
176,145777,0.98998,1.10629,1.14916,0.689,0.60095,0.64873,0.48215,0.93601,0.91592,1.10814,0.006535,0.006535,0.006535
177,146581,0.98676,1.10895,1.15237,0.68757,0.59779,0.64863,0.482,0.93612,0.91589,1.10787,0.0065152,0.0065152,0.0065152
178,147380,0.9871,1.10833,1.15168,0.69178,0.59446,0.64899,0.48225,0.93559,0.91604,1.10748,0.0064954,0.0064954,0.0064954
