epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,3946.01,0.70865,0.44008,0.87178,0.87127,0.77657,0.85763,0.69549,0.65406,0.43383,0.87177,0.0069904,0.0069904,0.0069904
154,3971.63,0.69859,0.43612,0.87159,0.87027,0.777,0.85727,0.69571,0.6542,0.43449,0.87181,0.0069706,0.0069706,0.0069706
155,3997.23,0.69441,0.43573,0.86902,0.8679,0.77855,0.8572,0.69555,0.65426,0.43483,0.87176,0.0069508,0.0069508,0.0069508
156,4023.32,0.69895,0.43437,0.87055,0.86433,0.77799,0.85748,0.69556,0.65456,0.43498,0.87179,0.006931,0.006931,0.006931
157,4049.12,0.70739,0.43886,0.87104,0.86773,0.77688,0.85749,0.69563,0.65432,0.43494,0.8717,0.0069112,0.0069112,0.0069112
158,4074.77,0.70464,0.43349,0.86691,0.85998,0.77935,0.85704,0.69517,0.65445,0.43477,0.87167,0.0068914,0.0068914,0.0068914
159,4100.59,0.69695,0.43618,0.86759,0.85975,0.77903,0.85723,0.69544,0.65418,0.43483,0.87168,0.0068716,0.0068716,0.0068716
160,4126.18,0.70492,0.43739,0.8719,0.8605,0.7786,0.85708,0.69558,0.65419,0.43497,0.87174,0.0068518,0.0068518,0.0068518
161,4151.79,0.70104,0.4375,0.87224,0.86336,0.77629,0.85719,0.69568,0.65447,0.43517,0.87176,0.006832,0.006832,0.006832
162,4177.64,0.70633,0.43798,0.86921,0.86196,0.77737,0.85763,0.69595,0.65428,0.4352,0.87177,0.0068122,0.0068122,0.0068122
163,4203.42,0.70154,0.43798,0.87087,0.85156,0.7871,0.85768,0.69621,0.6546,0.4357,0.87177,0.0067924,0.0067924,0.0067924
164,4229.07,0.70062,0.43578,0.87115,0.85005,0.78705,0.85764,0.69626,0.65452,0.43584,0.8718,0.0067726,0.0067726,0.0067726
165,4254.7,0.6961,0.4302,0.87227,0.85039,0.78886,0.8573,0.69605,0.65465,0.43588,0.87182,0.0067528,0.0067528,0.0067528
166,4280.2,0.70152,0.43711,0.87168,0.85316,0.78504,0.85733,0.69622,0.65445,0.43579,0.87187,0.006733,0.006733,0.006733
167,4305.84,0.69557,0.42989,0.869,0.85248,0.78623,0.85747,0.69651,0.65449,0.43612,0.87185,0.0067132,0.0067132,0.0067132
168,4331.4,0.69834,0.43007,0.86893,0.85262,0.78657,0.85751,0.69675,0.65443,0.436,0.87178,0.0066934,0.0066934,0.0066934
169,4357.02,0.69105,0.4282,0.86893,0.8509,0.78584,0.85718,0.69656,0.65442,0.43632,0.87184,0.0066736,0.0066736,0.0066736
170,4383.01,0.70171,0.43121,0.87071,0.84966,0.78642,0.85711,0.69666,0.65442,0.43606,0.87179,0.0066538,0.0066538,0.0066538
171,4408.86,0.68835,0.42473,0.86905,0.85017,0.78772,0.85689,0.69653,0.65423,0.43615,0.87174,0.006634,0.006634,0.006634
172,4434.52,0.69903,0.43394,0.86912,0.86014,0.77905,0.85698,0.69628,0.65422,0.4364,0.87167,0.0066142,0.0066142,0.0066142
173,4460.17,0.69555,0.42845,0.86793,0.86154,0.77798,0.85709,0.69638,0.6543,0.43611,0.87171,0.0065944,0.0065944,0.0065944
174,4485.87,0.69289,0.42866,0.86882,0.86724,0.77513,0.85716,0.69659,0.65406,0.43615,0.87164,0.0065746,0.0065746,0.0065746
175,4511.54,0.69,0.42448,0.8679,0.86671,0.77541,0.85715,0.69681,0.65402,0.43588,0.87158,0.0065548,0.0065548,0.0065548
176,4537.23,0.68854,0.4268,0.86833,0.86708,0.77694,0.85722,0.69655,0.65389,0.4359,0.87157,0.006535,0.006535,0.006535
177,4563.11,0.69207,0.42439,0.86758,0.86805,0.77664,0.85767,0.69669,0.65377,0.43615,0.87154,0.0065152,0.0065152,0.0065152
178,4588.91,0.69779,0.42661,0.86754,0.86847,0.77331,0.85771,0.69651,0.65379,0.43618,0.87152,0.0064954,0.0064954,0.0064954
179,4614.59,0.6884,0.42216,0.8658,0.86912,0.77216,0.85765,0.69686,0.65382,0.43613,0.87156,0.0064756,0.0064756,0.0064756
